,datetime,um100,um025,pm10,pm25,pm1,um010
1744,2022-03-14 14:00:00-01:00,0.0,0.0064285714285714,3.971428571428572,3.571428571428572,2.607142857142857,0.1892857142857142
1745,2022-03-14 15:00:00-01:00,0.0,0.0091666666666666,4.408333333333333,3.908333333333333,2.9416666666666664,0.2008333333333333
1746,2022-03-14 16:00:00-01:00,0.0,0.0094444444444444,3.894444444444444,3.4055555555555554,2.511111111111111,0.1733333333333333
1747,2022-03-14 17:00:00-01:00,0.0,0.0157142857142857,5.842857142857143,5.028571428571429,3.607142857142857,0.2521428571428571
1748,2022-03-14 18:00:00-01:00,0.0,0.0285714285714285,9.242857142857144,8.207142857142857,5.564285714285715,0.4028571428571428
1749,2022-03-14 19:00:00-01:00,0.0,0.0364285714285714,11.407142857142857,9.892857142857142,7.057142857142857,0.4692857142857143
1750,2022-03-14 20:00:00-01:00,0.0,0.0475,15.808333333333332,14.075,10.033333333333331,0.6283333333333333
1751,2022-03-14 21:00:00-01:00,0.0022222222222222,0.0544444444444444,19.477777777777774,17.477777777777778,12.544444444444444,0.7744444444444444
1752,2022-03-14 22:00:00-01:00,0.0,0.0483333333333333,18.883333333333333,17.216666666666665,12.525,0.7341666666666667
1753,2022-03-14 23:00:00-01:00,0.0,0.061875,22.14375,20.14375,14.36875,0.88125
1754,2022-03-15 00:00:00-01:00,0.0005555555555555,0.0605555555555555,21.561111111111117,19.311111111111117,14.011111111111113,0.82
1755,2022-03-15 01:00:00-01:00,0.0007692307692307,0.0592307692307692,21.907692307692308,19.77692307692308,14.2,0.8576923076923078
1756,2022-03-15 02:00:00-01:00,0.0006666666666666,0.0446666666666666,16.226666666666667,14.52,10.373333333333331,0.6306666666666666
1757,2022-03-15 03:00:00-01:00,0.0,0.0375,11.6375,10.025,7.1125,0.485
1758,2022-03-15 04:00:00-01:00,0.0,0.0225,8.28125,7.39375,5.1,0.346875
1759,2022-03-15 05:00:00-01:00,0.0,0.0326666666666666,11.646666666666668,10.22,7.319999999999999,0.458
1760,2022-03-15 06:00:00-01:00,0.0,0.0342105263157894,11.142105263157896,9.557894736842105,6.7368421052631575,0.4578947368421052
1761,2022-03-15 07:00:00-01:00,0.0,0.033,9.385,8.25,5.615,0.4155
1762,2022-03-15 08:00:00-01:00,0.0,0.0335714285714285,10.757142857142856,9.55714285714286,6.578571428571428,0.4771428571428571
1763,2022-03-15 09:00:00-01:00,0.0005555555555555,0.0333333333333333,9.1,7.722222222222222,5.061111111111111,0.4205555555555555
1764,2022-03-15 10:00:00-01:00,0.0,0.0005882352941176,1.0470588235294118,0.8823529411764706,0.4823529411764705,0.0611764705882353
1765,2022-03-15 11:00:00-01:00,0.0,0.0009523809523809,1.4761904761904765,1.3142857142857145,0.8571428571428571,0.0747619047619047
1766,2022-03-15 12:00:00-01:00,0.0,0.0005882352941176,0.8176470588235294,0.5764705882352942,0.2470588235294117,0.0529411764705882
1767,2022-03-15 13:00:00-01:00,0.0,0.0013333333333333,1.82,1.5066666666666668,0.9866666666666668,0.0873333333333333
1768,2022-03-15 14:00:00-01:00,0.0,0.0013333333333333,2.0266666666666664,1.7333333333333334,1.2333333333333334,0.0953333333333333
1769,2022-03-15 15:00:00-01:00,0.0,0.005,3.015,2.67,1.895,0.1415
1770,2022-03-15 16:00:00-01:00,0.0,0.0093333333333333,3.96,3.4266666666666667,2.5133333333333336,0.176
1771,2022-03-15 17:00:00-01:00,0.0,0.015625,6.23125,5.5125,3.85625,0.28375
1772,2022-03-15 18:00:00-01:00,0.0006666666666666,0.0473333333333333,13.473333333333333,11.753333333333334,7.853333333333333,0.6233333333333333
1773,2022-03-15 19:00:00-01:00,0.0011111111111111,0.0716666666666666,18.072222222222223,15.7,9.833333333333334,0.8677777777777779
1774,2022-03-15 20:00:00-01:00,0.0007692307692307,0.0815384615384615,20.876923076923077,18.09230769230769,11.5,0.983846153846154
1775,2022-03-15 21:00:00-01:00,0.003,0.106,25.985000000000003,22.495,13.91,1.2049999999999998
1776,2022-03-15 22:00:00-01:00,0.0029411764705882,0.1111764705882353,28.105882352941176,24.33529411764706,15.24705882352941,1.2517647058823531
1777,2022-03-15 23:00:00-01:00,0.0007692307692307,0.1153846153846153,28.846153846153847,25.3,15.884615384615383,1.2676923076923077
1778,2022-03-16 00:00:00-01:00,0.00125,0.108125,27.975,24.54375,15.70625,1.199375
1779,2022-03-16 01:00:00-01:00,0.0008333333333333,0.0933333333333333,24.15833333333333,20.791666666666668,12.991666666666667,1.07
1780,2022-03-16 02:00:00-01:00,0.0025,0.085625,21.78125,18.73125,11.225,1.015625
1781,2022-03-16 03:00:00-01:00,0.0006666666666666,0.0966666666666666,21.293333333333333,17.953333333333333,10.126666666666669,1.0053333333333334
1782,2022-03-16 04:00:00-01:00,0.002,0.102,20.48,17.25,9.46,1.006
1783,2022-03-16 05:00:00-01:00,0.0026666666666666,0.1046666666666666,21.02,17.18,9.44,1.028
1784,2022-03-16 06:00:00-01:00,0.004375,0.115,20.6125,16.7375,8.79375,1.005625
1785,2022-03-16 07:00:00-01:00,0.0033333333333333,0.1133333333333333,19.78666666666667,15.946666666666664,8.106666666666666,1.012
1786,2022-03-16 08:00:00-01:00,0.0035714285714285,0.1114285714285714,18.87142857142857,15.30714285714286,7.957142857142857,0.9914285714285712
1787,2022-03-16 09:00:00-01:00,0.0023529411764705,0.1129411764705882,18.258823529411767,14.96470588235294,7.841176470588236,0.9911764705882352
1788,2022-03-16 10:00:00-01:00,0.0027777777777777,0.1033333333333333,17.094444444444445,13.855555555555556,7.161111111111111,0.958888888888889
1789,2022-03-16 11:00:00-01:00,0.0027777777777777,0.1022222222222222,17.15,14.133333333333333,7.311111111111111,0.9627777777777778
1790,2022-03-16 12:00:00-01:00,0.0025,0.0875,15.933333333333332,13.408333333333331,6.95,0.9175
1791,2022-03-16 13:00:00-01:00,0.0005263157894736,0.0763157894736842,15.031578947368422,12.83684210526316,7.026315789473684,0.8426315789473685
1792,2022-03-16 14:00:00-01:00,0.0014285714285714,0.0742857142857142,15.55,13.507142857142856,7.807142857142857,0.8421428571428571
1793,2022-03-16 15:00:00-01:00,0.0005882352941176,0.0770588235294117,16.294117647058822,14.176470588235292,8.423529411764704,0.8823529411764706
1794,2022-03-16 16:00:00-01:00,0.0023529411764705,0.0823529411764705,17.711764705882356,15.052941176470588,9.152941176470588,0.9364705882352942
1795,2022-03-16 17:00:00-01:00,0.0006666666666666,0.0893333333333333,18.613333333333333,15.926666666666668,9.766666666666667,0.9573333333333331
1796,2022-03-16 18:00:00-01:00,0.0021428571428571,0.0921428571428571,20.307142857142857,17.607142857142858,10.771428571428572,1.042142857142857
1797,2022-03-16 19:00:00-01:00,0.0017647058823529,0.0941176470588235,20.688235294117646,17.91176470588235,10.852941176470589,1.0629411764705885
1798,2022-03-16 20:00:00-01:00,0.0025,0.109375,22.4875,19.26875,11.43125,1.13375
1799,2022-03-16 21:00:00-01:00,0.0033333333333333,0.1083333333333333,23.683333333333334,20.425,12.216666666666669,1.2
1800,2022-03-16 22:00:00-01:00,0.0072727272727272,0.1390909090909091,27.227272727272727,22.972727272727276,12.854545454545455,1.4136363636363638
1801,2022-03-16 23:00:00-01:00,0.0076470588235294,0.1529411764705882,28.170588235294115,23.447058823529414,13.06470588235294,1.453529411764706
1802,2022-03-17 00:00:00-01:00,0.0061111111111111,0.1661111111111111,29.04444444444444,24.516666666666666,13.466666666666669,1.5472222222222225
1803,2022-03-17 01:00:00-01:00,0.0033333333333333,0.12,22.30666666666667,18.42,9.96,1.1993333333333334
1804,2022-03-17 02:00:00-01:00,0.0035714285714285,0.1207142857142857,23.678571428571427,19.7,10.614285714285714,1.249285714285714
1805,2022-03-17 03:00:00-01:00,0.005,0.099,19.56,16.35,8.969999999999999,1.028
1806,2022-03-17 04:00:00-01:00,0.001,0.0665,13.815,11.485,6.3100000000000005,0.732
1807,2022-03-17 05:00:00-01:00,0.0,0.0538461538461538,11.353846153846153,9.246153846153849,4.93076923076923,0.6238461538461538
1808,2022-03-17 06:00:00-01:00,0.0007692307692307,0.0492307692307692,10.238461538461538,8.407692307692308,4.246153846153846,0.5723076923076923
1809,2022-03-17 07:00:00-01:00,0.0,0.0457142857142857,8.921428571428573,7.335714285714286,3.664285714285714,0.4864285714285715
1810,2022-03-17 08:00:00-01:00,0.0,0.03,6.7,5.625,3.083333333333333,0.3566666666666667
1811,2022-03-17 09:00:00-01:00,0.0,0.0258823529411764,6.929411764705883,5.970588235294118,3.364705882352941,0.3594117647058824
1812,2022-03-17 10:00:00-01:00,0.0,0.035625,9.94375,8.69375,5.2125,0.51125
1813,2022-03-17 11:00:00-01:00,0.0,0.0195238095238095,7.080952380952381,6.285714285714286,3.980952380952381,0.3299999999999999
1814,2022-03-17 12:00:00-01:00,0.0009090909090909,0.0563636363636363,15.1,13.28181818181818,8.327272727272726,0.7881818181818182
1815,2022-03-17 13:00:00-01:00,0.0,0.0907692307692307,20.023076923076925,17.46153846153846,10.223076923076924,1.080769230769231
1816,2022-03-17 14:00:00-01:00,0.0,0.0221052631578947,6.647368421052631,5.7368421052631575,3.663157894736842,0.3421052631578947
1817,2022-03-17 15:00:00-01:00,0.0,0.0091666666666666,3.3000000000000003,2.7916666666666665,1.825,0.1741666666666666
1818,2022-03-17 16:00:00-01:00,0.0,0.0115384615384615,3.853846153846154,3.3846153846153846,2.292307692307692,0.1992307692307692
1819,2022-03-17 17:00:00-01:00,0.0,0.0146153846153846,4.153846153846154,3.430769230769231,2.3,0.1846153846153846
