#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 11:14:24.830;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 12:47:43.103;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 14:26:46.123;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 17:01:10.154;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 17:10:33.155;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 18:17:32.168;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 18:30:30.170;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 18:58:56.176;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 19:21:09.179;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 19:54:36.186;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 20:14:24.190;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 23:19:53.227;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 08:32:12.327;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 11:16:23.357;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 11:47:39.363;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 12:31:52.371;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 12:41:44.373;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 13:20:37.380;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 14:46:46.397;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 18:12:25.437;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;08/01/2022 23:14:19.500;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;09/01/2022 15:45:42.706;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;09/01/2022 16:44:33.718;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;09/01/2022 19:07:27.748;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;09/01/2022 19:54:31.758;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;09/01/2022 20:37:31.765;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 06:52:59.879;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 07:03:10.881;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 07:06:34.878;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 07:31:19.885;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 08:49:24.898;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 10:20:35.913;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 10:29:17.915;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 11:08:08.921;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 12:05:24.932;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 12:13:03.933;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 12:13:51.933;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 13:24:23.946;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 13:39:52.949;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 14:25:31.957;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 18:49:45.500;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 19:15:50.100;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;10/01/2022 21:50:28.380;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 06:40:42.130;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 07:21:25.137;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 08:11:32.146;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 08:24:45.148;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 08:31:14.150;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 08:38:26.150;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 08:54:05.154;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 10:30:45.170;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 10:34:10.170;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 10:45:39.173;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 10:48:42.173;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 10:50:26.174;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 12:34:02.195;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 13:07:20.202;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 13:57:19.213;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 14:28:29.220;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 14:59:41.228;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 15:19:30.231;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 19:27:26.285;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 20:41:18.299;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 21:03:36.304;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 21:20:12.306;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;11/01/2022 21:55:20.313;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 02:01:40.358;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 05:36:33.398;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 06:32:07.409;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 06:37:19.428;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 08:11:41.428;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 08:45:37.435;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 09:05:48.439;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 09:42:43.446;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 10:11:45.452;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 10:45:12.458;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 11:21:12.466;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 11:22:32.466;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 11:27:26.467;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 12:20:18.496;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 12:23:45.478;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 12:38:51.480;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 12:42:14.482;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 13:24:12.492;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 14:01:06.500;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 14:17:34.503;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 17:23:20.543;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 17:41:14.548;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 18:02:35.553;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 18:50:27.563;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;12/01/2022 20:52:39.589;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 05:56:43.697;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 05:59:58.697;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 06:02:44.698;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 06:19:55.701;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 07:15:54.712;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 07:30:55.714;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 08:19:17.723;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 08:42:30.728;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 09:05:04.732;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 09:28:45.735;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 09:44:37.738;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 10:25:36.745;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 10:54:59.751;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 11:52:24.762;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 13:50:26.787;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 15:43:56.812;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 17:19:53.833;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 17:54:16.841;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 18:46:00.852;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 19:09:02.857;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 20:20:10.871;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;13/01/2022 21:27:38.886;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 04:29:48.962;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 04:36:38.964;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 06:55:10.989;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 07:09:50.991;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 07:13:51.992;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 07:58:18.999;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 10:29:55.260;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 10:55:25.300;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 11:08:44.330;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 11:41:18.390;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 11:57:23.420;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 12:57:57.560;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 14:42:06.810;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 15:15:59.890;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 16:04:03.101;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;14/01/2022 16:47:52.112;;;;%;;
