#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 21:47:09.746;3;;61;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 06:12:47.870;3;;43;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 06:40:26.872;3;;58;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 07:14:57.881;3;;55;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 07:21:08.882;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 08:57:43.900;3;;67;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 09:10:00.907;3;;32;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 10:45:46.927;3;;40;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 10:50:06.930;3;;59;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 12:34:14.515;3;;63;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 13:37:22.711;3;;64;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 20:13:29.856;3;;70;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;11/01/2022 21:51:41.964;3;;97;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 06:16:47.123;3;;48;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 06:18:47.122;3;;95;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 07:04:09.126;3;;29;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 08:12:42.209;3;;53;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 08:13:42.206;3;;45;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 08:19:01.198;3;;33;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 08:26:44.191;3;;88;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 09:43:03.210;3;;96;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 12:20:38.232;3;;52;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 12:38:38.234;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 12:42:33.234;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 14:17:21.259;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 17:10:17.335;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 17:40:55.319;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 18:45:21.330;3;;84;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;12/01/2022 20:49:36.392;3;;86;%;Human voice - Shouting;
